frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
110,11,smallcar,852,260,39,37
110,13,smallcar,986,280,85,63
110,1,motorbike,319,363,48,66
110,2,motorbike,488,326,41,57
110,8,motorbike,568,325,41,58
110,13,motorbike,635,323,42,58
110,16,motorbike,771,295,36,52
110,18,motorbike,814,292,41,59
110,20,motorbike,393,351,39,59
110,23,motorbike,915,281,36,53
110,24,motorbike,868,285,35,50
110,25,motorbike,684,302,38,63
111,1,smallcar,542,261,23,37
111,11,smallcar,852,260,39,37
111,13,smallcar,985,281,83,60
111,14,smallcar,1030,269,54,50
111,1,motorbike,310,364,49,66
111,2,motorbike,479,325,44,62
111,8,motorbike,561,326,41,58
111,13,motorbike,627,322,44,61
111,16,motorbike,767,294,36,53
111,18,motorbike,809,293,40,59
111,20,motorbike,386,355,39,57
111,23,motorbike,912,281,36,53
111,24,motorbike,865,285,36,51
111,25,motorbike,678,302,39,65
113,1,smallcar,542,260,23,37
113,11,smallcar,851,260,40,38
113,13,smallcar,980,281,85,62
113,14,smallcar,1028,268,56,52
113,1,motorbike,302,368,47,63
113,2,motorbike,474,326,43,62
113,8,motorbike,554,327,40,58
113,13,motorbike,620,324,43,59
113,16,motorbike,763,295,36,53
113,18,motorbike,804,294,41,58
113,20,motorbike,379,355,40,58
113,23,motorbike,910,281,36,53
113,24,motorbike,862,284,37,53
113,25,motorbike,672,302,39,66
113,27,motorbike,4,444,25,74
114,11,smallcar,852,260,40,38
114,13,smallcar,975,282,85,62
114,14,smallcar,1027,269,57,52
114,1,motorbike,290,371,46,61
114,2,motorbike,466,327,43,62
114,8,motorbike,542,326,42,60
114,13,motorbike,609,326,43,58
114,16,motorbike,757,296,36,53
114,18,motorbike,798,294,41,59
114,20,motorbike,365,352,43,62
114,23,motorbike,906,281,37,54
114,24,motorbike,857,284,37,53
114,25,motorbike,665,308,37,61
114,27,motorbike,13,447,24,69
115,11,smallcar,853,260,40,38
115,13,smallcar,974,283,85,62
115,14,smallcar,1026,269,57,52
115,1,motorbike,280,373,45,61
115,8,motorbike,533,325,43,63
115,13,motorbike,600,325,44,60
115,16,motorbike,752,295,36,54
115,18,motorbike,791,293,43,61
